Id	IsMask	MaskTarget	Type	Icon	Name	DescriptionType	Text	Duration
110108	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	老画家	1	安东尼，谢谢你一直替代我的双手，帮我完成我的作品……我已经没有任何遗憾了。	
110109	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	老画家	1	我的生命已经快要走到尽头，不用再继续创作了。	
110110	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	安东尼	1	已经……不用……	
110111	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	安东尼	1	那……我也……没有用了吗？	
110112	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	老画家	1	不，你的道路才刚刚开始。	
110113	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	老画家	1	过去我一直通过意念控制着你，通过你实现我的创作，现在，你可以根据自己的想法创作了。	
110114	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	安东尼	1	自己的……想法……	
110115	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	安东尼	1	那……你认可我的……作品吗？	
110116	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	老画家	1	说实话，现在看来我也并不能理解你的作品。	
110117	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	安东尼	1	……	
110118	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	安东尼	1	因为……我是……机械吗？	
110119	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	老画家	1	或许是，或许不是，但我希望你能继续下去。	
110120	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	老画家	1	你创作得这么快乐，在未来一定可以遇见能够理解你，能够分享你的这份快乐的人。	
110121	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	老画家	1	如果出现的话，就一定要珍惜他们，不要让他们失望……	
110122	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	老画家	1	好了，我要休息了。	
110123	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	买家	1	可恶，我还想在这个“机器人艺术家”的噱头上赌一把的。	
110124	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	买家	1	都怪什么帕弥什病毒，害的大家都在害怕机械！	
110125	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	买家	1	现在这些画价格跌到一文不值！全部变成了废纸！	
110126	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	安东尼	1	……	
110127	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	买家	1	看来你也只能值一个工具的价格……还是把你转手卖给其他需要助手的画家吧。	
110128	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	买家	1	执行人类艺术家的意志，这就是你的命运了。	
110129	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	露西亚	1	这样芯片就算组装完成了。	
110130	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	里	1	可以进行重启了。	
110131	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	丽芙	1	嗯，准备读取并复现喷涂机械的记忆。	
110132	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	涂鸦艺术家	1	没有人类的世界……自由的世界……自由地创作……	
110133	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	涂鸦艺术家	1	嘻嘻……嘻嘻……	
110134	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	涂鸦艺术家	1	为什么……要战斗……	3
110135	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	涂鸦艺术家	1	一定有……不需要……战斗的……方法	3
110136	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	涂鸦艺术家	1	谁都不理解我……没有谁……欣赏……我的作品……	3
110137	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	丽芙	1	遇到了记忆的损毁区域……	
110138	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	丽芙	1	看来只能手动模拟进行记忆同步了。	
110139	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	露西亚	1	这里就是第一个记忆断点。丽芙，开始重启吧。	
110140	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	丽芙	1	是，记忆重启期间产生的记忆残像就拜托了。	
110141	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	丽芙	1	记忆重启已经准备好了。	
110142	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	里	1	残影的话就交给我们处理。	
110143	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	里	1	这里是最后的记忆断点，尽快结束吧。	
110144	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	露西亚	1	嗯。	
110145	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	丽芙	1	我会努力的。	
110146	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	构造体士兵	1	是感染体！他们在形成组织！	
110147	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	构造体士兵	1	必须阻止这个趋势！	
110148	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	涂鸦艺术家	1	你们……你们……在干什么……	
110149	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	涂鸦艺术家	1	不可以……不可以毁坏……先哲的意志……毁坏……我的作品……	
110150	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyongganrantiNomal01.png	涂鸦艺术追随者	1	你让我们觉醒……领袖……	
110151	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyongganrantiNomal01.png	涂鸦艺术追随者	1	涂鸦艺术……艺术……	
110152	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	构造体士兵	1	这些感染体越聚越多了！	
110153	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	构造体士兵	1	进攻！	
110154	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	涂鸦艺术家	1	人类……无法理解……无法理解……	
110155	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	丽芙	1	看来这里又是一片记忆损毁区域。	
110156	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	露西亚	1	为了获取线索，重启记忆是必要的。	
110157	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	里	1	断点在这里。	
110158	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	露西亚	1	好，开始重启吧。	
110159	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	露西亚	1	里，做好准备。	
110160	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	里	1	和平常一样的工作吧，我明白。	
110161	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	丽芙	1	开始重放记忆影像了。	
110162	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TifaNomal01.png	提法	1	为什么不帮我拦住他们！	
110163	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	涂鸦艺术家	1	因为……他们……只是……逃跑而已……	
110164	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	涂鸦艺术家	1	并没有……打扰我的……创作……嘻嘻……	
110165	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TifaNomal01.png	提法	1	愚蠢的机械……	
110166	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TifaNomal01.png	提法	1	不过你的能力很特别，我可以考虑把你纳入我的麾下，跟我一起成为升格者。	
110167	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	涂鸦艺术家	1	我不能……跟随你……嘻嘻……	
110168	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	涂鸦艺术家	1	只有跟随……机械先哲……才能……创造属于我们的……未来……	
110169	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TifaNomal01.png	提法	1	这个世界的未来只会属于升格网络，蠢货……机械果然就是机械。	
110170	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TifaNomal01.png	提法	1	既然你不愿意加入，那就死吧。	
110171	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	涂鸦艺术家	1	你……和那些人类……一样……肤浅……	
110172	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	涂鸦艺术家	1	好累……累了……	
110173	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TifaNomal01.png	提法	1	真是没有价值的猎物。	
110174	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyongganrantiNomal01.png	涂鸦艺术追随者	1	保护……领袖！	
110175	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/XixiNomal01.png	涂鸦艺术家	1	你们……	
110176	0	Guide/Guide1	1	Assets/Product/Texture/Image/RoleCharacter/TongyongganrantiNomal01.png	涂鸦艺术追随者	1	领袖……快逃……	3
110201	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	提法	1	辅、辅助型构造体提法，前、前来朱雀小队报道！	
110202	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	提法	1	我对自己的实力没什么自信……	
110203	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	提法	1	这样的我，也可以和大家一起作战吗？	
110204	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	提法	1	嗯！我明白了！……指挥官真是一个温柔可靠的人啊。	
110205	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	提法	1	怎么办……怎么办……	
110206	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	提法	1	按照指挥官教的……深呼吸……	
110207	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	提法	1	任务完成了！朱雀小队果然是最棒的小队！	
110208	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	提法	1	能够和指挥官一起并肩作战，什么样的敌人我都不会害怕了！	
110209	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	提法	1	指挥官！危险！	
110210	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	提法	1	指挥官……为什么要……	
110211	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	提法	1	都怪我……太弱小了……拖累了大家……	
110212	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	提法	1	没有指挥官的话……我也……无法再坚持下去了……	
110213	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	丽芙	1	提法……看起来曾经对她的指挥官，产生了爱慕之情……	
110214	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	里	1	她的脑海中始终都只有自己的声音……	
110215	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	露西亚	1	……	
110216	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	罗兰	1	来吧，证明你们自己的时候到了。	
110217	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	罗兰	1	相互厮杀……相互吞噬……把力量占为己有……	
110218	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyongganrantiNomal01.png	感染体	1	力量……摆脱奴役的……力量……	
110219	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyongganrantiNomal01.png	感染体	1	给我……给我……升格者的力量……	
110220	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TifaNomal01.png	提法	1	……	
110221	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TifaNomal01.png	提法	1	力量……在流淌……	
110222	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TifaNomal01.png	提法	1	这股力量……还想要更多……	
110223	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	罗兰	1	我该说，你的潜力还算不错？	
110224	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	罗兰	1	不过，要想成为升格者，这点考验可不够。	
110225	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	罗兰	1	胜者理应获得奖励，你成功的获得了下一场试炼的邀请函。	
110226	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	罗兰	1	明智的选择，我会告诉你更多，你想知道的……	
110227	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	罗兰	1	对……关于升格网络的力量。	
110228	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	罗兰	1	这就是升格网络的力量，你吸收的帕弥什病毒越多……力量就越强……	
110229	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TifaNomal01.png	提法	1	还不够……	
110230	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TifaNomal01.png	提法	1	罗兰……再……给我更多！	
110231	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	罗兰	1	哈哈哈，第一次尝到这种滋味的人，确实性子都会变得很急呢。	
110232	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	罗兰	1	我说过，这里并不只有你是特别的——你还需要经历一道最后的考验。	
110233	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	罗兰	1	摧毁它，证明自己能够活着走出这里，我就会分享给你更多我的力量。	
110234	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	罗兰	1	这股力量不仅能让你看到黎明的到来，还可以帮助你……	
110235	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	罗兰	1	向人类，向帕弥什病毒，向整个世界……复仇……	
110236	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	罗兰	1	释放自己吧，提法。	
110237	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	构造体士兵	1	那是个……什么东西……从来没见过这么诡异的外形……	
110238	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	构造体士兵	1	一击就……太、太可怕了……	
110239	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal02.png	构造体队长	1	不要后退，消灭它！	
110240	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TifaNomal01.png	提法	1	消灭……？	
110241	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	构造体士兵	1	它……它要干什么！	
110242	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TifaNomal01.png	提法	1	一群蝼蚁……	
110243	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TifaNomal01.png	提法	1	这就是凌驾于帕弥什病毒之上的力量……	
110244	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TifaNomal01.png	提法	1	人类果然真是无知又弱小……	
110245	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TifaNomal01.png	提法	1	如果我能早点拥有这个力量的话……指挥官一定……	
110246	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	构造体士兵	1	感染体进攻过来了！	
110247	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	构造体士兵	1	别慌，我们已经部署了隔离装置，只要在隔离装置中就能保证安全！	
110248	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	构造体士兵	1	击退它们！	
110249	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TifaNomal01.png	提法	1	啊……隔离装置……勾起了我和指挥官曾经的回忆……	
110250	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TifaNomal01.png	提法	1	当时的我们……要多天真才会相信隔离装置这种玩具……	
110251	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TifaNomal01.png	提法	1	感染体们，把这些人类自以为是的玩具……给我彻底感染！	
110252	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TifaNomal01.png	提法	1	没错，把这些装置都……武装在你们自己身上……	
110253	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TifaNomal01.png	提法	1	让人类们尝尝自己……天真的恶果！	
110254	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TifaNomal01.png	提法	1	哈哈……哈哈哈！	
110255	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	丽芙	1	抱歉，提法这里的记忆被帕弥什病毒侵蚀得特别严重。	
110256	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	丽芙	1	需要我们先解决这些帕弥什病毒造影。	
110257	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadluxiya1.png	露西亚	1	前方的就是……三头犬小队的人吗？	
110258	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLi1.png	里	1	看起来不像。	
110259	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TifaNomal01.png	提法	1	想要知道更多升格者的事情？	
110260	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TifaNomal01.png	提法	1	哈哈……哈哈哈……	
110261	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TifaNomal01.png	提法	1	或许，你应该……亲身体验一下……	
110262	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadShenwei1.png	神威	1	可恶，太强了……	
110263	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	丽芙	1	指挥官……我们对记录的读取再次遇到了被帕弥什病毒侵染的区域	
110264	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	丽芙	1	必须先清除这些病毒造影的影响才可以继续……请指挥我们突破阻碍吧！	
110265	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/RoleHeadLifu1.png	丽芙	1	病毒的影响消除干净了！指挥官，我们继续深入读取记录吧……	
110266	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal02.png	构造体队长	1	你不是普通的感染体，你到底是什么东西……	
110267	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TifaNomal01.png	提法	1	几天不见，就把我给忘记了，我的变化有这么大吗?	
110268	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TifaNomal01.png	提法	1	那么……	
110269	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TifaNomal01.png	提法	1	现在，你们明白了吗?	
110270	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal02.png	构造体队长	1	你是……那个失踪的构造体……?可是为什么……	
110301	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	罗兰	1	火焰都熄灭了吗？差不多该动身了。	
110302	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	罗兰	1	这儿的景色还真不错，不愧是露娜小姐看上的地方。	
110303	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	罗兰	1	可惜，不久之后就要作为战场了。	
110304	0	Guide/Guide1	2	Assets/Product/Texture/Image/Role/RoleHeadMoney13.png	自律警卫	1	识别：感染体，威胁程度：等级5	
110305	0	Guide/Guide1	2	Assets/Product/Texture/Image/Role/RoleHeadMoney13.png	自律警卫	1	执行战斗程序——	
110306	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	罗兰	1	哦？这些机械居然没有被帕弥什病毒感染，有意思……	
110307	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	罗兰	1	这些机械看起来不像是加百列最讨厌的那个什么……“机械先哲”的手笔。	
110308	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	罗兰	1	也就是说，这里并不是无主之地。	
110309	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	罗兰	1	这样一来，就得先去拜访一下这里的主人才行。	
110310	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	罗兰	1	幸好我已经准备了见面礼……	
110311	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	罗兰	1	这些仿生动物展品……可真是栩栩如生。	
110312	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	罗兰	1	实在不得不夸赞一下这座庄园主人的复古品味。	
110313	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	罗兰	1	原来如此……只要有人靠近就会突然动起来……	
110314	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	罗兰	1	就连防御的设计品味……都很复古呢。	
110315	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	罗兰	1	你好啊，这里的主人，你现在应该注意到我了吧？	
110316	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	罗兰	1	通过监视器……或者是什么……无所谓了……	
110317	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	？？？	1	……	
110318	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiUnknown02.png	？？？	1	这里不欢迎任何人，请回吧。	
110319	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	罗兰	1	要是我不呢？	
110320	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	罗兰	1	感应机关？	
110321	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	罗兰	1	哇哦……	
110322	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	罗兰	1	就像是旧时代的间谍电影……真是令人兴奋。	
110323	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	罗兰	1	呵呵，我通关了。	
110324	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	罗兰	1	虽然手段……稍微有点强硬罢了。	
110325	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	罗兰	1	哦？那帮家伙就跟过来了。	
110326	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	罗兰	1	没想到反应还挺快的。	
110327	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	罗兰	1	你们来得太早了，欢迎会还没布置好呢……	
110328	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	构造体士兵	1	是升格者！升格者罗兰！	
110329	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	构造体士兵	1	天啊……他的体内……这么高的帕弥什病毒浓度……	
110330	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal02.png	构造体队长	1	敌人非常强大，和他的战斗不要有片刻迟疑！	
110331	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	构造体士兵	1	可恶……差距……太大了……	
110332	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	罗兰	1	嗯，这样就算清理干净了吧。	
110333	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	构造体士兵	1	我要……为同伴报仇……必须通知……其他小队……	
110334	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	罗兰	1	……偷袭？	
110335	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	构造体士兵	1	对于感染体……根本没有必要在乎这些！	
110336	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	罗兰	1	混账东西！	
110337	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	罗兰	1	人类……果然是一种丑陋的存在……	
110338	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	构造体士兵	1	保持阵型，围歼升格者！	
110339	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/LuolanNomal01.png	罗兰	1	你们在说什么大话？	
110340	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	构造体士兵	1	可恶……全体进攻！	
110341	0	Guide/Guide1	2	Assets/Product/Texture/Image/RoleCharacter/TongyonggouzaotiNomal01.png	构造体士兵	1	呃……啊！你拆掉我们的逆元装置，是想要……感染我们吗？	
