Id	Type	Priority	Title	Desc	Icon	PreTaskId	ActivateCondition[1]	ActivateCondition[2]	ActivateCondition[3]	Condition[1]	Condition[2]	Condition[3]	Result	RewardId	SkipId	StartTime	EndTime	Suffix	ShowAfterTaskId	AchvType	GroupId	ShowAfterGroup	GroupTheme	ShowType
3377	4	8120	GR·刀光冷冽	渡边·夜刃提升至80级	Assets/Product/Texture/Image/IconTask/TaskIconDubian2.png					3377			1	33770	3377			培养	3376	3				
3380	4	8110	拂晓之时Ⅰ	露西亚·黎明提升至10级	Assets/Product/Texture/Image/IconTask/TaskIconLuxiya1.png					3380			1	33800	3380			培养		3				
3381	4	8100	拂晓之时Ⅱ	露西亚·黎明提升至20级	Assets/Product/Texture/Image/IconTask/TaskIconLuxiya1.png					3381			1	33810	3381			培养	3380	3				
3382	4	8090	拂晓之时Ⅲ	露西亚·黎明提升至30级	Assets/Product/Texture/Image/IconTask/TaskIconLuxiya1.png					3382			1	33820	3382			培养	3381	3				
3383	4	8080	拂晓之时Ⅳ	露西亚·黎明提升至40级	Assets/Product/Texture/Image/IconTask/TaskIconLuxiya1.png					3383			1	33830	3383			培养	3382	3				
3384	4	8070	拂晓之时Ⅴ	露西亚·黎明提升至50级	Assets/Product/Texture/Image/IconTask/TaskIconLuxiya1.png					3384			1	33840	3384			培养	3383	3				
3385	4	8060	拂晓之时Ⅵ	露西亚·黎明提升至60级	Assets/Product/Texture/Image/IconTask/TaskIconLuxiya1.png					3385			1	33850	3385			培养	3384	3				
3386	4	8050	拂晓之时Ⅶ	露西亚·黎明提升至70级	Assets/Product/Texture/Image/IconTask/TaskIconLuxiya1.png					3386			1	33860	3386			培养	3385	3				
3387	4	8040	GR·拂晓之时	露西亚·黎明提升至80级	Assets/Product/Texture/Image/IconTask/TaskIconLuxiya1.png					3387			1	33870	3387			培养	3386	3				
3390	4	8030	皎皎其泽Ⅰ	丽芙·流光提升至10级	Assets/Product/Texture/Image/IconTask/TaskIconLifu2.png					3390			1	33900	3390			培养		3				
3391	4	8020	皎皎其泽Ⅱ	丽芙·流光提升至20级	Assets/Product/Texture/Image/IconTask/TaskIconLifu2.png					3391			1	33910	3391			培养	3390	3				
3392	4	8010	皎皎其泽Ⅲ	丽芙·流光提升至30级	Assets/Product/Texture/Image/IconTask/TaskIconLifu2.png					3392			1	33920	3392			培养	3391	3				
3393	4	8000	皎皎其泽Ⅳ	丽芙·流光提升至40级	Assets/Product/Texture/Image/IconTask/TaskIconLifu2.png					3393			1	33930	3393			培养	3392	3				
3394	4	7990	皎皎其泽Ⅴ	丽芙·流光提升至50级	Assets/Product/Texture/Image/IconTask/TaskIconLifu2.png					3394			1	33940	3394			培养	3393	3				
3395	4	7980	皎皎其泽Ⅵ	丽芙·流光提升至60级	Assets/Product/Texture/Image/IconTask/TaskIconLifu2.png					3395			1	33950	3395			培养	3394	3				
3396	4	7970	皎皎其泽Ⅶ	丽芙·流光提升至70级	Assets/Product/Texture/Image/IconTask/TaskIconLifu2.png					3396			1	33960	3396			培养	3395	3				
3397	4	7960	GR·皎皎其泽	丽芙·流光提升至80级	Assets/Product/Texture/Image/IconTask/TaskIconLifu2.png					3397			1	33970	3397			培养	3396	3				
3400	4	7950	仰仗光辉Ⅰ	丽芙·仰光提升至10级	Assets/Product/Texture/Image/IconTask/TaskIconLifu3.png					3400			1	34000	3400			培养		3				
3401	4	7940	仰仗光辉Ⅱ	丽芙·仰光提升至20级	Assets/Product/Texture/Image/IconTask/TaskIconLifu3.png					3401			1	34010	3401			培养	3400	3				
3402	4	7930	仰仗光辉Ⅲ	丽芙·仰光提升至30级	Assets/Product/Texture/Image/IconTask/TaskIconLifu3.png					3402			1	34020	3402			培养	3401	3				
3403	4	7920	仰仗光辉Ⅳ	丽芙·仰光提升至40级	Assets/Product/Texture/Image/IconTask/TaskIconLifu3.png					3403			1	34030	3403			培养	3402	3				
3404	4	7910	仰仗光辉Ⅴ	丽芙·仰光提升至50级	Assets/Product/Texture/Image/IconTask/TaskIconLifu3.png					3404			1	34040	3404			培养	3403	3				
3405	4	7900	仰仗光辉Ⅵ	丽芙·仰光提升至60级	Assets/Product/Texture/Image/IconTask/TaskIconLifu3.png					3405			1	34050	3405			培养	3404	3				
3406	4	7890	仰仗光辉Ⅶ	丽芙·仰光提升至70级	Assets/Product/Texture/Image/IconTask/TaskIconLifu3.png					3406			1	34060	3406			培养	3405	3				
3407	4	7880	GR·仰仗光辉	丽芙·仰光提升至80级	Assets/Product/Texture/Image/IconTask/TaskIconLifu3.png					3407			1	34070	3407			培养	3406	3				
3410	4	7870	胜者为我Ⅰ	神威·暗能提升至10级	Assets/Product/Texture/Image/IconTask/TaskIconShenwei2.png					3410			1	34100	3410			培养		3				
3411	4	7860	胜者为我Ⅱ	神威·暗能提升至20级	Assets/Product/Texture/Image/IconTask/TaskIconShenwei2.png					3411			1	34110	3411			培养	3410	3				
3412	4	7850	胜者为我Ⅲ	神威·暗能提升至30级	Assets/Product/Texture/Image/IconTask/TaskIconShenwei2.png					3412			1	34120	3412			培养	3411	3				
3413	4	7840	胜者为我Ⅳ	神威·暗能提升至40级	Assets/Product/Texture/Image/IconTask/TaskIconShenwei2.png					3413			1	34130	3413			培养	3412	3				
3414	4	7830	胜者为我Ⅴ	神威·暗能提升至50级	Assets/Product/Texture/Image/IconTask/TaskIconShenwei2.png					3414			1	34140	3414			培养	3413	3				
3415	4	7820	胜者为我Ⅵ	神威·暗能提升至60级	Assets/Product/Texture/Image/IconTask/TaskIconShenwei2.png					3415			1	34150	3415			培养	3414	3				
3416	4	7810	胜者为我Ⅶ	神威·暗能提升至70级	Assets/Product/Texture/Image/IconTask/TaskIconShenwei2.png					3416			1	34160	3416			培养	3415	3				
3417	4	7800	GR·胜者为我	神威·暗能提升至80级	Assets/Product/Texture/Image/IconTask/TaskIconShenwei2.png					3417			1	34170	3417			培养	3416	3				
3420	4	7790	逻辑演算Ⅰ	里·乱数提升至10级	Assets/Product/Texture/Image/IconTask/TaskIconLi2.png					3420			1	34200	3420			培养		3				
3421	4	7780	逻辑演算Ⅱ	里·乱数提升至20级	Assets/Product/Texture/Image/IconTask/TaskIconLi2.png					3421			1	34210	3421			培养	3420	3				
3422	4	7770	逻辑演算Ⅲ	里·乱数提升至30级	Assets/Product/Texture/Image/IconTask/TaskIconLi2.png					3422			1	34220	3422			培养	3421	3				
3423	4	7760	逻辑演算Ⅳ	里·乱数提升至40级	Assets/Product/Texture/Image/IconTask/TaskIconLi2.png					3423			1	34230	3423			培养	3422	3				
3424	4	7750	逻辑演算Ⅴ	里·乱数提升至50级	Assets/Product/Texture/Image/IconTask/TaskIconLi2.png					3424			1	34240	3424			培养	3423	3				
3425	4	7740	逻辑演算Ⅵ	里·乱数提升至60级	Assets/Product/Texture/Image/IconTask/TaskIconLi2.png					3425			1	34250	3425			培养	3424	3				
3426	4	7730	逻辑演算Ⅶ	里·乱数提升至70级	Assets/Product/Texture/Image/IconTask/TaskIconLi2.png					3426			1	34260	3426			培养	3425	3				
3427	4	7720	GR·逻辑演算	里·乱数提升至80级	Assets/Product/Texture/Image/IconTask/TaskIconLi2.png					3427			1	34270	3427			培养	3426	3				
3430	4	7710	漫天焰火Ⅰ	卡列尼娜·烬燃提升至10级	Assets/Product/Texture/Image/IconTask/TaskIconKalienina3.png					3430			1	34300	3430			培养		3				
3431	4	7700	漫天焰火Ⅱ	卡列尼娜·烬燃提升至20级	Assets/Product/Texture/Image/IconTask/TaskIconKalienina3.png					3431			1	34310	3431			培养	3430	3				
3432	4	7690	漫天焰火Ⅲ	卡列尼娜·烬燃提升至30级	Assets/Product/Texture/Image/IconTask/TaskIconKalienina3.png					3432			1	34320	3432			培养	3431	3				
3433	4	7680	漫天焰火Ⅳ	卡列尼娜·烬燃提升至40级	Assets/Product/Texture/Image/IconTask/TaskIconKalienina3.png					3433			1	34330	3433			培养	3432	3				
3434	4	7670	漫天焰火Ⅴ	卡列尼娜·烬燃提升至50级	Assets/Product/Texture/Image/IconTask/TaskIconKalienina3.png					3434			1	34340	3434			培养	3433	3				
3435	4	7660	漫天焰火Ⅵ	卡列尼娜·烬燃提升至60级	Assets/Product/Texture/Image/IconTask/TaskIconKalienina3.png					3435			1	34350	3435			培养	3434	3				
3436	4	7650	漫天焰火Ⅶ	卡列尼娜·烬燃提升至70级	Assets/Product/Texture/Image/IconTask/TaskIconKalienina3.png					3436			1	34360	3436			培养	3435	3				
3437	4	7640	GR·漫天焰火	卡列尼娜·烬燃提升至80级	Assets/Product/Texture/Image/IconTask/TaskIconKalienina3.png					3437			1	34370	3437			培养	3436	3				
3440	4	7639	冲击信号Ⅰ	七实·脉冲提升至10级	Assets/Product/Texture/Image/IconTask/TaskIconYongyechao3.png					3440			1	34300	3430			培养		3				
3441	4	7638	冲击信号Ⅱ	七实·脉冲提升至20级	Assets/Product/Texture/Image/IconTask/TaskIconYongyechao3.png					3441			1	34310	3431			培养	3440	3				
3442	4	7637	冲击信号Ⅲ	七实·脉冲提升至30级	Assets/Product/Texture/Image/IconTask/TaskIconYongyechao3.png					3442			1	34320	3432			培养	3441	3				
3443	4	7636	冲击信号Ⅳ	七实·脉冲提升至40级	Assets/Product/Texture/Image/IconTask/TaskIconYongyechao3.png					3443			1	34330	3433			培养	3442	3				
3444	4	7635	冲击信号Ⅴ	七实·脉冲提升至50级	Assets/Product/Texture/Image/IconTask/TaskIconYongyechao3.png					3444			1	34340	3434			培养	3443	3				
3445	4	7634	冲击信号Ⅵ	七实·脉冲提升至60级	Assets/Product/Texture/Image/IconTask/TaskIconYongyechao3.png					3445			1	34350	3435			培养	3444	3				
3446	4	7633	冲击信号Ⅶ	七实·脉冲提升至70级	Assets/Product/Texture/Image/IconTask/TaskIconYongyechao3.png					3446			1	34360	3436			培养	3445	3				
3447	4	7632	GR·冲击信号	七实·脉冲提升至80级	Assets/Product/Texture/Image/IconTask/TaskIconYongyechao3.png					3447			1	34370	3437			培养	3446	3				
3500	4	7630	军勋在此Ⅰ	构造体累积晋升5次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3500			5	35000	3500			培养		3				
3501	4	7620	军勋在此Ⅱ	构造体累积晋升10次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3501			10	35010	3501			培养	3500	3				
3502	4	7610	军勋在此Ⅲ	构造体累积晋升20次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3502			20	35020	3502			培养	3501	3				
3503	4	7600	军勋在此Ⅳ	构造体累积晋升30次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3503			30	35030	3503			培养	3502	3				
3504	4	7590	军勋在此Ⅴ	构造体累积晋升40次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3504			40	35040	3504			培养	3503	3				
3505	4	7580	军勋在此Ⅵ	构造体累积晋升50次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3505			50	35050	3505			培养	3504	3				
3506	4	7570	军勋在此Ⅶ	构造体累积晋升75次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3506			75	35060	3506			培养	3505	3				
3507	4	7560	军勋在此Ⅷ	构造体累积晋升100次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3507			100	35070	3507			培养	3506	3				
3508	4	7550	军勋在此Ⅸ	构造体累积晋升125次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3508			125	35080	3508			培养	3507	3				
3509	4	7540	军勋在此Ⅹ	构造体累积晋升150次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3509			150	35090	3509			培养	3508	3				
3510	4	7530	我不做人啦Ⅰ	构造体累积进化2次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3510			2	35100	3510			培养		3				
3511	4	7520	我不做人啦Ⅱ	构造体累积进化4次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3511			4	35110	3511			培养	3510	3				
3512	4	7510	我不做人啦Ⅲ	构造体累积进化6次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3512			6	35120	3512			培养	3511	3				
3513	4	7500	我不做人啦Ⅳ	构造体累积进化8次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3513			8	35130	3513			培养	3512	3				
3514	4	7490	我不做人啦Ⅴ	构造体累积进化10次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3514			10	35140	3514			培养	3513	3				
3515	4	7480	我不做人啦Ⅵ	构造体累积进化12次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3515			12	35150	3515			培养	3514	3				
3516	4	7470	我不做人啦Ⅶ	构造体累积进化14次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3516			14	35160	3516			培养	3515	3				
3517	4	7460	我不做人啦Ⅷ	构造体累积进化16次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3517			16	35170	3517			培养	3516	3				
3518	4	7450	我不做人啦Ⅸ	构造体累积进化18次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3518			18	35180	3518			培养	3517	3				
3519	4	7440	我不做人啦Ⅹ	构造体累积进化20次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3519			20	35190	3519			培养	3518	3				
3520	4	7430	诸武解禁Ⅰ	装备累积突破5次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3520			5	35200	3520			培养		3				
3521	4	7420	诸武解禁Ⅱ	装备累积突破10次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3521			10	35210	3521			培养	3520	3				
3522	4	7410	诸武解禁Ⅲ	装备累积突破20次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3522			20	35220	3522			培养	3521	3				
3523	4	7400	诸武解禁Ⅳ	装备累积突破30次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3523			30	35230	3523			培养	3522	3				
3524	4	7390	诸武解禁Ⅴ	装备累积突破40次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3524			40	35240	3524			培养	3523	3				
3525	4	7380	诸武解禁Ⅵ	装备累积突破50次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3525			50	35250	3525			培养	3524	3				
3526	4	7370	诸武解禁Ⅶ	装备累积突破75次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3526			75	35260	3526			培养	3525	3				
3527	4	7360	诸武解禁Ⅷ	装备累积突破100次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3527			100	35270	3527			培养	3526	3				
3528	4	7350	诸武解禁Ⅸ	装备累积突破125次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3528			125	35280	3528			培养	3527	3				
3529	4	7340	诸武解禁Ⅹ	装备累积突破150次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3529			150	35290	3529			培养	3528	3				
3530	4	7330	同频共振Ⅰ	装备累积共鸣2次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3530			2	35300	3530			培养		3				
3531	4	7320	同频共振Ⅱ	装备累积共鸣5次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3531			5	35310	3531			培养	3530	3				
3532	4	7310	同频共振Ⅲ	装备累积共鸣10次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3532			10	35320	3532			培养	3531	3				
3533	4	7300	同频共振Ⅳ	装备累积共鸣15次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3533			15	35330	3533			培养	3532	3				
3534	4	7290	同频共振Ⅴ	装备累积共鸣20次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3534			20	35340	3534			培养	3533	3				
3535	4	7280	同频共振Ⅵ	装备累积共鸣25次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3535			25	35350	3535			培养	3534	3				
3536	4	7270	同频共振Ⅶ	装备累积共鸣30次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3536			30	35360	3536			培养	3535	3				
3537	4	7260	同频共振Ⅷ	装备累积共鸣35次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3537			35	35370	3537			培养	3536	3				
3538	4	7250	同频共振Ⅸ	装备累积共鸣40次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3538			40	35380	3538			培养	3537	3				
3539	4	7240	同频共振Ⅹ	装备累积共鸣45次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3539			45	35390	3539			培养	3538	3				
3540	4	7230	同频共振Ⅺ	装备累积共鸣50次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3540			50	35400	3540			培养	3539	3				
3550	4	7220	解体诸因Ⅰ	装备累积分解10件	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3550			10	35500	3550			培养		3				
3551	4	7210	解体诸因Ⅱ	装备累积分解20件	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3551			20	35510	3551			培养	3550	3				
3552	4	7200	解体诸因Ⅲ	装备累积分解40件	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3552			40	35520	3552			培养	3551	3				
3553	4	7190	解体诸因Ⅳ	装备累积分解60件	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3553			60	35530	3553			培养	3552	3				
3554	4	7180	解体诸因Ⅴ	装备累积分解100件	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3554			100	35540	3554			培养	3553	3				
3555	4	7170	解体诸因Ⅵ	装备累积分解150件	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3555			150	35550	3555			培养	3554	3				
3556	4	7160	解体诸因Ⅶ	装备累积分解200件	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3556			200	35560	3556			培养	3555	3				
3557	4	7150	解体诸因Ⅷ	装备累积分解300件	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3557			300	35570	3557			培养	3556	3				
3558	4	7140	解体诸因Ⅸ	装备累积分解400件	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3558			400	35580	3558			培养	3557	3				
3559	4	7130	解体诸因Ⅹ	装备累积分解500件	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3559			500	35590	3559			培养	3558	3				
3560	4	7120	武力全开Ⅰ	装备累积强化25次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3560			25	35600	3560			培养		3				
3561	4	7110	武力全开Ⅱ	装备累积强化50次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3561			50	35610	3561			培养	3560	3				
3562	4	7100	武力全开Ⅲ	装备累积强化100次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3562			100	35620	3562			培养	3561	3				
3563	4	7090	武力全开Ⅳ	装备累积强化150次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3563			150	35630	3563			培养	3562	3				
3570	6	7080	居家必备Ⅰ	获得25件橙色基地装备	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3570			25	35700	3570			培养		3				
3571	6	7070	居家必备Ⅱ	获得50件橙色基地装备	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3571			50	35710	3571			培养	3570	3				
3572	6	7060	居家必备Ⅲ	获得100件橙色基地装备	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3572			100	35720	3572			培养	3571	3				
3573	6	7050	居家必备Ⅳ	获得150件橙色基地装备	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3573			150	35730	3573			培养	3572	3				
3600	4	7040	是消耗品Ⅰ	消耗1000000螺母	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3600			1000000	36000	3600			特殊		4				
3601	4	7030	是消耗品Ⅱ	消耗3000000螺母	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3601			3000000	36010	3601			特殊	3600	4				
3602	4	7020	是消耗品Ⅲ	消耗5000000螺母	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3602			5000000	36020	3602			特殊	3601	4				
3603	4	7010	是消耗品Ⅳ	消耗10000000螺母	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3603			10000000	36030	3603			特殊	3602	4				
3604	4	7000	是消耗品Ⅴ	消耗15000000螺母	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3604			15000000	36040	3604			特殊	3603	4				
3605	4	6990	是消耗品Ⅵ	消耗20000000螺母	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3605			20000000	36050	3605			特殊	3604	4				
3606	4	6980	是消耗品Ⅶ	消耗30000000螺母	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3606			30000000	36060	3606			特殊	3605	4				
3607	4	6970	是消耗品Ⅷ	消耗50000000螺母	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3607			50000000	36070	3607			特殊	3606	4				
3608	4	6960	是消耗品Ⅸ	消耗70000000螺母	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3608			70000000	36080	3608			特殊	3607	4				
3609	4	6950	指挥官在上	消耗99999999螺母	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3609			99999999	36090	3609			特殊	3608	4				
3610	4	6940	友人A	丢好友螺母10次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3610			10	36100	3610			特殊		4				
3611	4	6930	友人B	丢好友螺母30次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3611			30	36110	3611			特殊	3610	4				
3612	4	6920	友人C	丢好友螺母60次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3612			60	36120	3612			特殊	3611	4				
3613	4	6910	好机友	丢好友螺母100次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3613			100	36130	3613			特殊	3612	4				
3620	4	6900	di moltoⅠ	收取好友螺母10次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3620			10	36200	3620			特殊		4				
3621	4	6890	di moltoⅡ	收取好友螺母30次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3621			30	36210	3621			特殊	3620	4				
3622	4	6880	di moltoⅢ	收取好友螺母60次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3622			60	36220	3622			特殊	3621	4				
3623	4	6870	di moltoⅣ	收取好友螺母100次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3623			100	36230	3623			特殊	3622	4				
3630	4	6860	路过的指挥官Ⅰ	使用10次支援	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3630			10	36300	3630			特殊		4				
3631	4	6850	路过的指挥官Ⅱ	使用30次支援	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3631			30	36310	3631			特殊	3630	4				
3632	4	6840	路过的指挥官Ⅲ	使用60次支援	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3632			60	36320	3632			特殊	3631	4				
3633	4	6830	路过的指挥官Ⅳ	使用100次支援	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3633			100	36330	3633			特殊	3632	4				
3640	4	6820	构造体的friendsⅠ	1个构造体信赖度达到3级	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3640			1	36400	3640			特殊		4				
3641	4	6810	构造体的friendsⅡ	3个构造体信赖度达到3级	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3641			3	36410	3641			特殊	3640	4				
3642	4	6800	构造体的friendsⅢ	5个构造体信赖度达到3级	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3642			5	36420	3642			特殊	3641	4				
3643	4	6790	构造体的friendsⅣ	10个构造体信赖度达到3级	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3643			10	36430	3643			特殊	3642	4				
3650	4	6780	构造体的friendsⅤ	1个构造体信赖度达到6级	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3650			1	36500	3650			特殊		4				
3651	4	6770	构造体的friendsⅥ	3个构造体信赖度达到6级	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3651			3	36510	3651			特殊	3650	4				
3652	4	6760	构造体的friendsⅦ	5个构造体信赖度达到6级	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3652			5	36520	3652			特殊	3651	4				
3653	4	6750	构造体的friendsⅧ	10个构造体信赖度达到6级	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3653			10	36530	3653			特殊	3652	4				
3660	4	6740	灰色鸦群	指挥官等级达到10级	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3660			10	36600	3660			特殊		4				
3661	4	6730	群青天空	指挥官等级达到20级	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3661			20	36610	3661			特殊	3660	4				
3662	4	6720	孤高之舰	指挥官等级达到30级	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3662			30	36620	3662			特殊	3661	4				
3663	4	6710	不屈之心	指挥官等级达到40级	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3663			40	36630	3663			特殊	3662	4				
3664	4	6700	集结于此	指挥官等级达到50级	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3664			50	36640	3664			特殊	3663	4				
3665	4	6690	以身为刃	指挥官等级达到60级	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3665			60	36650	3665			特殊	3664	4				
3666	4	6680	以此为誓	指挥官等级达到70级	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3666			70	36660	3666			特殊	3665	4				
3667	4	6670	夺回家园	指挥官等级达到80级	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3667			80	36670	3667			特殊	3666	4				
3801	10	10000	勇闯战区Ⅰ	挑战任意区域1次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3801			1	38010	3801			通关						
3802	10	9000	勇闯战区Ⅱ	挑战任意区域2次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3802			2	38020	3802			通关						
3803	10	8000	勇闯战区Ⅲ	挑战任意区域3次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3803			3	38030	3803			通关						
3804	10	7000	勇闯战区Ⅳ	挑战任意区域4次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3804			4	38040	3804			通关						
3805	10	6000	勇闯战区Ⅴ	挑战任意区域5次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3805			5	38050	3805			通关						
3806	10	5000	勇闯战区Ⅵ	挑战任意区域6次	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3806			6	38060	3806			通关						
3807	10	4000	个人积分Ⅰ	个人积分达到50000	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3807			50000	38070	3807			目标						
3808	10	3000	个人积分Ⅱ	个人积分达到100000	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					3808			100000	38080	3808			目标						
7100	7	10000	丽芙的考验Ⅰ	通关普通剧情1-5	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7100			1	71000	7100			目标						
7101	7	9990	丽芙的考验Ⅱ	任意装备到达20级	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7101			1	71010	7101			目标						
7102	7	9980	丽芙的考验Ⅲ	3个构造体到达15级	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7102			3	71020	7102			目标						
7103	7	9970	丽芙的考验Ⅳ	将2件五星装备突破后强化至30级	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7103			2	71030	7103			目标						
7104	7	9960	丽芙的考验Ⅴ	通关5次日常副本	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7104			5	71040	7104			目标						
7105	7	9955	丽芙的考验Ⅵ	分解一次紫色装备	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7105			1	71050	7105			目标						
7106	7	9965	丽芙的考验Ⅶ	通过赛利卡补习班-基础战斗的所有关卡	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7106			1	71040	7106			目标						
7200	7	9950	露西亚的考验Ⅰ	通关普通剧情第3章	Assets/Product/Texture/Image/IconTask/TaskIconCommon.png					7200			1	72000	7200			目标						
