Id	TemplateId	Count	Params[0]	Params[1]	Params[2]
317402	2994001	1	1	0	
317502	2994001	1	1	0	
317602	2994001	1	1	0	
317702	2994001	1	1	0	
317802	2994001	1	1	0	
318002	3934001	1	1	0	
318102	3934001	1	1	0	
318202	3934001	1	1	0	
318302	3934001	1	1	0	
318402	3934001	1	1	0	
318502	3934001	1	1	0	
318602	3934001	1	1	0	
318702	3934001	1	1	0	
318802	3934001	1	1	0	
319002	2994001	1	1	0	
319102	2994001	1	1	0	
319202	2994001	1	1	0	
319302	2994001	1	1	0	
319402	2994001	1	1	0	
319502	2994001	1	1	0	
319602	2994001	1	1	0	
319702	2994001	1	1	0	
319802	2994001	1	1	0	
319902	2994001	1	1	0	
320002	2994001	1	1	0	
320102	2994001	1	1	0	
320202	2994001	1	1	0	
320302	2994001	1	1	0	
320402	2994001	1	1	0	
321002	3934001	1	1	0	
321102	3934001	1	1	0	
321202	3934001	1	1	0	
321302	3934001	1	1	0	
321402	3934001	1	1	0	
321502	3934001	1	1	0	
321602	3934001	1	1	0	
321702	3934001	1	1	0	
321802	3934001	1	1	0	
321902	3934001	1	1	0	
322002	3934001	1	1	0	
322102	3934001	1	1	0	
322202	3934001	1	1	0	
322302	3934001	1	1	0	
322402	3934001	1	1	0	
330002	30012	1			
330102	30012	1			
330202	30012	1			
330302	30012	1			
330402	30012	1			
330502	30012	1			
330602	30012	1			
330702	30012	1			
331002	30012	1			
331102	30012	1			
331202	30012	1			
331302	30012	1			
331402	30012	1			
331502	30012	1			
331602	30012	1			
331702	30012	1			
332002	30012	1			
332102	30012	1			
332202	30012	1			
332302	30012	1			
332402	30012	1			
332502	30012	1			
332602	30012	1			
332702	30012	1			
333002	30012	1			
333102	30012	1			
333202	30012	1			
333302	30012	1			
333402	30012	1			
333502	30012	1			
333602	30012	1			
333702	30012	1			
334002	30012	1			
334102	30012	1			
334202	30012	1			
334302	30012	1			
334402	30012	1			
334502	30012	1			
334602	30012	1			
334702	30012	1			
335002	30012	1			
335102	30012	1			
335202	30012	1			
335302	30012	1			
335402	30012	1			
335502	30012	1			
335602	30012	1			
335702	30012	1			
336002	30012	1			
336102	30012	1			
336202	30012	1			
336302	30012	1			
336402	30012	1			
336502	30012	1			
336602	30012	1			
336702	30012	1			
337002	30012	1			
337102	30012	1			
337202	30012	1			
337302	30012	1			
337402	30012	1			
337502	30012	1			
337602	30012	1			
337702	30012	1			
338002	30012	1			
338102	30012	1			
338202	30012	1			
338302	30012	1			
338402	30012	1			
338502	30012	1			
338602	30012	1			
338702	30012	1			
339002	30012	1			
339102	30012	1			
339202	30012	1			
339302	30012	1			
339402	30012	1			
339502	30012	1			
339602	30012	1			
339702	30012	1			
340002	30012	1			
340102	30012	1			
340202	30012	1			
340302	30012	1			
340402	30012	1			
340502	30012	1			
340602	30012	1			
340702	30012	1			
341002	30012	1			
341102	30012	1			
341202	30012	1			
341302	30012	1			
341402	30012	1			
341502	30012	1			
341602	30012	1			
341702	30012	1			
342002	30012	1			
342102	30012	1			
342202	30012	1			
342302	30012	1			
342402	30012	1			
342502	30012	1			
342602	30012	1			
342702	30012	1			
343002	30012	1			
343102	30012	1			
343202	30012	1			
343302	30012	1			
343402	30012	1			
343502	30012	1			
343602	30012	1			
343702	30012	1			
350002	30012	1			
350102	30012	1			
350202	30012	1			
350302	30012	1			
350402	30012	1			
350502	30012	1			
350602	30012	1			
350702	30012	1			
350802	30012	1			
350902	30012	1			
351002	30012	1			
351102	30012	1			
351202	30012	1			
351302	30012	1			
351402	30012	1			
351502	30012	1			
351602	30012	1			
351702	30012	1			
351802	30012	1			
351902	30012	1			
352002	3934001	1	1	0	
352102	3934001	1	1	0	
352202	3934001	1	1	0	
352302	3934001	1	1	0	
352402	3934001	1	1	0	
352502	3934001	1	1	0	
352602	3934001	1	1	0	
352702	3934001	1	1	0	
352802	3934001	1	1	0	
352902	3934001	1	1	0	
353002	3934001	1	1	0	
353102	3934001	1	1	0	
353202	3934001	1	1	0	
353302	3934001	1	1	0	
353402	3934001	1	1	0	
353502	3934001	1	1	0	
353602	3934001	1	1	0	
353702	3934001	1	1	0	
353802	3934001	1	1	0	
353902	3934001	1	1	0	
354002	3934001	1	1	0	
355002	3934001	1	1	0	
355102	3934001	1	1	0	
355202	3934001	1	1	0	
355302	3934001	1	1	0	
355402	3934001	1	1	0	
355502	3934001	1	1	0	
355602	3934001	1	1	0	
355702	3934001	1	1	0	
355802	3934001	1	1	0	
355902	3934001	1	1	0	
356002	3934001	1	1	0	
356102	3934001	1	1	0	
356202	3934001	1	1	0	
356302	3934001	1	1	0	
300201010	1	30000			
300201020	12	10			
300201030	30013	3			
300201040	3914001	5	1	0	
300201050	12	10			
300201060	30013	3			
300201070	2994001	5	1	0	
300201080	3	150			
300201090	1	30000			
300201100	3924001	5	1	0	
300201110	40113	2			
300202010	1	30000			
300202020	1	30000			
300202030	2994001	5	1	0	
300202040	30013	3			
300202050	12	10			
300202060	40114	2			
300202070	30013	3			
300202080	12	10			
300202090	3	150			
300203010	1	30000			
300203020	12	10			
300203030	30013	3			
300203040	3924001	5	1	0	
300203050	12	10			
300203060	2994001	5	1	0	
300203070	30013	3			
300203080	40110	4			
300203090	1	30000			
300203100	3924001	5	1	0	
300203110	3	150			
300204010	1	30000			
300204020	30013	3			
300204030	30013	3			
300204040	1	30000			
300204050	12	10			
300204060	2994001	5	1	0	
300204070	12	10			
300204080	40110	4			
300204090	3	150			
30010	3	300			
30020	3	300			
30030	3	300			
30040	3	300			
30011	1	10000			
30021	1	10000			
30031	1	10000			
30041	1	10000			
30012	2994001	3	1	0	
30022	2994001	3	1	0	
30032	2994001	3	1	0	
30042	2994001	3	1	0	
60000	1	2000			
60010	1	3000			
60020	1	5000			
60030	1	10000			
60040	1	20000			
60050	1	2000			
60060	1	3000			
60070	1	5000			
60080	1	10000			
60090	1	20000			
60100	1	2000			
60110	1	3000			
60120	1	5000			
60130	1	10000			
60140	1	20000			
60001	12	3			
60011	40100	1			
60021	40104	1			
60031	40103	1			
60041	505	1			
60051	12	3			
60061	40100	2			
60071	40104	2			
60081	40103	2			
60091	505	1			
60101	12	3			
60111	40110	1			
60121	40114	1			
60131	40113	1			
60141	505	1			
60002	30012	1			
60012	30012	1			
60022	30012	1			
60032	30012	1			
60042	30013	1			
60052	30012	1			
60062	30012	1			
60072	30012	1			
60082	30012	1			
60092	30013	1			
60102	30012	1			
60112	30012	1			
60122	30012	1			
60132	30012	1			
60142	30013	1			
70000	90030	1			
70010	40103	2			
70020	3025050	1	1	0	
70030	40110	2			
70040	1	50000			
70050	50000	250			
70060	3035050	1	1	0	
71000	90030	1			
71010	1	50000			
71020	3015052	1	1	0	
71030	30013	1			
71040	40110	2			
71050	50000	250			
71060	3025052	1	1	0	
71100	50005	888			
71110	96000	8			
71120	40110	8			
71130	50005	888			
71140	30013	8			
71150	1	88888			
71160	50005	888			
301008010	3	10			
301008011	12	3			
301008012	1	3000			
30001000	3	30			
30001010	3	30			
30001020	3	30			
30001030	3	30			
30001040	3	30			
30001050	3	30			
30001060	3	35			
30001070	3	35			
30001080	3	35			
30001090	3	35			
30001100	3	40			
30001110	3	40			
30001120	3	40			
30001130	3	40			
30001140	3	40			
30001150	3	40			
30001160	3	45			
30001170	3	45			
30001180	3	50			
30001190	3	40			
30001200	3	40			
30001210	3	40			
30001220	3	40			
30001230	3	45			
30001240	3	45			
30001250	3	50			
30001001	1	3000			
30001011	1	3000			
30001021	1	3000			
30001031	1	3000			
30001041	1	3000			
30001051	1	3000			
30001061	1	3000			
30001071	1	3000			
30001081	1	3000			
30001091	1	3000			
30001101	1	3000			
30001111	1	3000			
30001121	1	3000			
30001131	1	3000			
30001141	1	3000			
30001151	1	3000			
30001161	1	3000			
30001171	1	3000			
30001181	1	3000			
30001191	1	3000			
30001201	1	3000			
30001211	1	3000			
30001221	1	3000			
30001231	1	3000			
30001241	1	3000			
30001251	1	3000			
11200	3016005	1	1	0	
11210	3026005	1	1	0	
11220	3036005	1	1	0	
11221	3046005	1	1	0	
11230	3056001	1	1	0	
11231	3066001	1	1	0	
11240	2026003	1	1	0	
11250	8030001	1			
11251	8030002	1			
11252	8030003	1			
11253	8030004	1			
11254	8030005	1			
11255	8030006	1			
11256	8030007	1			
11257	8030008	1			
11258	8030009	1			
11259	8030010	1			
11260	8030011	1			
11261	8030012	1			
11262	8030013	1			
11263	8030014	1			
11264	8030015	1			
11265	8030016	1			
11270	9090002	1			
11280	6310304	1			
950000	94000	1			
950010	94001	1			
950020	94002	1			
950030	94003	1			
950040	2026003	1	1	0	
950050	6310304	1			
950060	94006	1			
950070	94007	1			
950080	94008	1			
950090	94009	1			
960000	30012	1			
960010	30013	1			
960020	12	10			
960030	12	15			
960040	40113	2			
960050	12	20			
960060	30014	2			
960070	30	10			
960080	12	50			
960090	40110	10			
960001	1	5000			
960011	1	5000			
960021	1	10000			
960031	1	10000			
960041	1	20000			
960051	1	20000			
960061	1	20000			
960071	1	50000			
960081	1	50000			
960091	1	50000			
11300	1011002	1	1	2	1
11301	1021002	1	1	2	1
11302	1031002	1	1	2	1
11303	1041002	1	1	2	1
11305	1071002	1	1	2	1
11306	1081002	1	1	2	1
11310	1011003	1	1	3	1
11311	1031003	1	1	3	1
11312	1061003	1	1	3	1
11313	1071003	1	1	3	1
11314	1051003	1	1	3	1
11321	6110104	1			
11322	6810104	1			
11323	6610304	1			
11324	6110304	1			
11325	6710305	1			
11326	6710104	1			
11327	6710304	1			
11328	6410104	1			
11329	6610104	1			
11330	6210204	1			
11331	6110305	1			
11332	6210105	1			
11333	6310105	1			
11334	6310204	1			
11335	6210205	1			
11336	6510304	1			
11337	6510305	1			
11340	2116	1			
11341	2117	1			
11342	2118	1			
11343	2119	1			
11344	2120	1			
11345	2121	1			
11346	2122	1			
11347	2123	1			
11348	2124	1			
11349	2125	1			
11350	2126	1			
11351	2127	1			
11352	2128	1			
11353	2129	1			
11354	2130	1			
11355	2131	1			
11356	2132	1			
11357	2133	1			
11358	2134	1			
11360	8050002	1			
11361	8050003	1			
11362	8050004	1			
11363	8050005	1			
11364	8050006	1			
11365	8050007	1			
11366	8050008	1			
11367	8050009	1			
11368	8050010	1			
11369	8050011	1			
11370	8050012	1			
11371	8050013	1			
11372	8050014	1			
11373	8050015	1			
11374	8050016	1			
11375	8050017	1			
11376	8050018	1			
11377	8050019	1			
11378	8050020	1			
11390	1011002	1	1	2	1
11391	1021002	1	1	2	1
11392	1031002	1	1	2	1
11393	1041002	1	1	2	1
11394	1061002	1	1	2	1
11395	1071002	1	1	2	1
11396	1081002	1	1	2	1
11400	1021001	1	1	1	1
11401	1031001	1	1	1	1
11402	1051001	1	1	1	1
11510	40603	1			
11511	40606	1			
11512	40607	1			
11520	40601	1			
11521	40602	1			
11522	40604	1			
11523	40605	1			
11524	40608	1			
11525	40609	1			
11490	1011002	1			
11491	1061002	1			
11492	1081002	1			
11493	1081003	1			
11500	1041002	1			
11501	1071002	1			
11502	1021002	1			
11503	1031002	1			
11504	1091002	1			
6110101	6110101	1			
6110102	6110102	1			
6110103	6110103	1			
6110104	6110104	1			
6210101	6210101	1			
6210102	6210102	1			
6210103	6210103	1			
6210104	6210104	1			
6210105	6210105	1			
6210106	6210106	1			
6310101	6310101	1			
6310102	6310102	1			
6310103	6310103	1			
6310104	6310104	1			
6310105	6310105	1			
6310106	6310106	1			
6310107	6310107	1			
6310108	6310108	1			
6410101	6410101	1			
6410102	6410102	1			
6410103	6410103	1			
6410104	6410104	1			
6410105	6410105	1			
6510101	6510101	1			
6510102	6510102	1			
6510103	6510103	1			
6510104	6510104	1			
6610101	6610101	1			
6610102	6610102	1			
6610103	6610103	1			
6610104	6610104	1			
6610105	6610105	1			
6710101	6710101	1			
6710102	6710102	1			
6710103	6710103	1			
6710104	6710104	1			
6710105	6710105	1			
6810101	6810101	1			
6810102	6810102	1			
6810103	6810103	1			
6810104	6810104	1			
6310201	6310201	1			
6310202	6310202	1			
6310203	6310203	1			
6310204	6310204	1			
6210201	6210201	1			
6210202	6210202	1			
6210203	6210203	1			
6210204	6210204	1			
6210205	6210205	1			
6210206	6210206	1			
6310301	6310301	1			
6310302	6310302	1			
6310303	6310303	1			
6310304	6310304	1			
6310305	6310305	1			
6610301	6610301	1			
6610302	6610302	1			
6610303	6610303	1			
6610304	6610304	1			
6610305	6610305	1			
6110301	6110301	1			
6110302	6110302	1			
6110303	6110303	1			
6110304	6110304	1			
6110305	6110305	1			
6710301	6710301	1			
6710302	6710302	1			
6710303	6710303	1			
6710304	6710304	1			
6710305	6710305	1			
6510301	6510301	1			
6510302	6510302	1			
6510303	6510303	1			
6510304	6510304	1			
6510305	6510305	1			
6210301	6210301	1			
6210302	6210302	1			
6210303	6210303	1			
6210304	6210304	1			
6210305	6210305	1			
6810301	6810301	1			
6810302	6810302	1			
6810303	6810303	1			
6810304	6810304	1			
6810305	6810305	1			
6910101	6910101	1			
6910102	6910102	1			
6910103	6910103	1			
6910104	6910104	1			
6910105	6910105	1			
301001030	3	50			
301002030	3	50			
301003030	3	50			
301005030	3	50			
301005040	3	50			
301007040	3	50			
301001031	3015003	1	1	0	
301002031	3025003	1	1	0	
301003031	3035003	1	1	0	
301005031	3045003	1	1	0	
301005041	3055003	1	1	0	
301007041	3065003	1	1	0	
301001032	502	2			
301002032	502	2			
301003032	502	2			
301005032	502	2			
301005042	502	2			
301007042	502	2			
306400	401	1			
306500	401	1			
306600	401	1			
306700	401	1			
306800	401	1			
306900	401	1			
307000	401	1			
307100	401	1			
307200	401	1			
307300	401	1			
307400	401	1			
307500	401	1			
307600	401	1			
307700	401	1			
307800	401	1			
307900	401	1			
308000	401	1			
308100	401	1			
308200	401	1			
308300	401	1			
308400	401	1			
308500	401	1			
500000	50000	100			
500010	50000	100			
500020	50000	100			
500030	50000	200			
500040	50000	200			
500050	90030	1			
500060	90030	1			
500070	90030	1			
500080	90030	1			
500090	90030	1			
500100	90030	1			
500110	90030	1			
500120	90030	1			
500130	90030	1			
500140	90030	1			
500150	90030	1			
500160	90030	1			
500170	90030	1			
500180	90030	1			
500190	90030	1			
500051	90030	1			
500061	90030	1			
500071	90030	1			
500081	90030	1			
500091	90030	1			
500101	90030	1			
500111	90030	1			
500121	90030	1			
500131	90030	1			
500141	90030	1			
500151	90030	1			
500161	90030	1			
500171	90030	1			
500181	90030	1			
500191	90030	1			
500200	50000	2500			
500210	90030	1			
500220	90030	1			
500230	50005	2500			
500240	90030	1			
500250	90030	1			
500260	50000	2500			
500211	90030	1			
500221	90030	1			
500241	90030	1			
500251	90030	1			
110010	1	4000			
110020	1	4000			
110030	1	4000			
110040	1	4000			
110050	1	4000			
110060	1	2000			
110070	1	2000			
110080	1	2000			
110090	1	2000			
110100	1	2000			
110110	1	2000			
110120	1	2000			
110130	1	2000			
110140	1	2000			
110150	1	2000			
110160	1	2000			
110170	31	10			
110180	31	10			
110190	31	10			
110200	1	4000			
110210	1	4000			
110220	1	4000			
110230	1	4000			
110240	1	4000			
110250	1	2000			
110260	1	2000			
110270	1	2000			
110280	1	2000			
110290	1	2000			
110300	1	2000			
110310	1	2000			
110320	1	2000			
110330	31	10			
110340	31	10			
110350	31	10			
110360	1	4000			
110370	1	4000			
110380	1	4000			
110390	1	4000			
110400	1	4000			
110410	1	4000			
110420	1	4000			
110430	1	5000			
110440	1	5000			
110450	1	5000			
110460	1	5000			
110470	1	5000			
110480	1	5000			
110490	1	2000			
110500	1	2000			
110510	1	2000			
110520	1	2000			
110530	1	2000			
110540	1	2000			
110550	1	2000			
110560	1	2000			
110570	1	2000			
110580	1	2000			
110590	1	2000			
110600	1	2000			
110610	1	2500			
110620	1	3000			
110630	1	2000			
110640	1	2500			
110650	1	3000			
110660	1	4000			
110670	30013	1			
110680	3914001	1	1	0	
110690	2994001	1	1	0	
110700	3924001	1	1	0	
110710	3934001	1	1	0	
110720	2994001	1	1	0	
110730	40114	1			
110740	40110	1			
110750	40113	1			
110011	12	2			
110021	30012	1			
110031	60000	10			
110041	12	3			
110051	30013	1			
110061	60000	20			
110071	60000	25			
110081	60000	30			
110091	60000	35			
110101	60000	40			
110111	60000	45			
110121	40100	1			
110131	40100	1			
110141	40104	1			
110151	40104	1			
110161	40103	1			
110171	30	3			
110181	30	5			
110191	30	6			
110201	12	2			
110211	30012	1			
110221	60000	10			
110231	12	3			
110241	30013	1			
110251	60000	20			
110261	60000	25			
110271	60000	30			
110281	60000	35			
110291	60000	40			
110301	60000	45			
110311	40100	1			
110321	40104	1			
110331	30	3			
110341	30	5			
110351	30	6			
110361	30013	1			
110371	3914001	1	1	0	
110381	2994001	1	1	0	
110391	40100	1			
110401	40110	1			
110411	40114	1			
110421	40113	1			
110431	40104	1			
110441	40114	1			
110451	40114	1			
110461	40100	1			
110471	40110	1			
110481	40110	1			
110491	12	5			
110501	30012	1			
110511	40100	1			
110521	40104	1			
110531	40103	1			
110541	30013	1			
110551	3924001	1	1	0	
110561	2994001	1	1	0	
110571	40110	1			
110581	40114	1			
110591	40113	1			
110601	60000	10			
110611	60000	10			
110621	60000	10			
110631	60000	10			
110641	60000	10			
110651	60000	10			
110661	60000	10			
110671	12	3			
110681	40104	1			
110691	40100	1			
110701	40103	1			
110711	30013	1			
110721	30013	1			
110731	2994001	1	1	0	
110741	3944001	1	1	0	
110751	2994001	1	1	0	
110012	40100	1			
110022	40104	1			
110032	40103	1			
110042	3934001	1	1	0	
110052	2994001	1	1	0	
110062	12	2			
110072	30012	1			
110082	12	3			
110092	3944001	1	1	0	
110102	2994001	1	1	0	
110112	30013	1			
110122	40114	1			
110132	40114	1			
110142	40110	1			
110152	40110	1			
110162	40113	1			
110172	40691	1			
110182	40691	2			
110192	40692	2			
110202	40100	1			
110212	40104	1			
110222	40103	1			
110232	3954001	1	1	0	
110242	2994001	1	1	0	
110252	12	2			
110262	30012	1			
110272	12	3			
110282	3964001	1	1	0	
110292	2994001	1	1	0	
110302	30013	1			
110312	40110	1			
110322	40114	1			
110332	40691	1			
110342	40691	2			
110352	40692	2			
110362	60000	10			
110372	60000	10			
110382	60000	15			
110392	60000	15			
110402	60000	20			
110412	60000	20			
110422	60000	25			
110432	32	1			
110442	32	2			
110452	32	3			
110462	32	1			
110472	32	2			
110482	32	3			
110492	30013	2			
110502	28	50			
110512	3914001	1	1	0	
110522	28	50			
110532	2994001	1	1	0	
110542	28	50			
110552	29	50			
110562	40114	1			
110572	29	50			
110582	40113	1			
110592	29	50			
110602	30012	1			
110612	30012	2			
110622	30013	1			
110632	12	3			
110642	12	5			
110652	12	10			
110662	12	15			
110672	1	5000			
110682	1	5000			
110692	1	5000			
110702	1	5000			
110712	1	5000			
110722	1	5000			
110732	1	5000			
110742	1	5000			
110752	1	5000			
21000100	3	30			
21000200	3	30			
21000300	3	30			
21000304	3	30			
21000400	60000	50			
21000500	60000	50			
21000600	60000	50			
21000700	60000	50			
21000800	60000	50			
21000900	60000	50			
21001000	60000	50			
21001100	60000	50			
21000401	30012	1			
21000501	30012	1			
21000601	30012	1			
21000701	30012	1			
21000801	30012	1			
21000901	30012	1			
21001001	30012	1			
21001101	30012	1			
21000402	3913001	1	1	0	
21000502	3923001	1	1	0	
21000602	3933001	1	1	0	
21000702	3943001	1	1	0	
21000802	3953001	1	1	0	
21000902	3963001	1	1	0	
21001002	3913001	1	1	0	
21001102	3923001	1	1	0	
21000403	1	5000			
21000503	1	5000			
21000603	1	5000			
21000703	1	5000			
21000803	1	5000			
21000903	1	5000			
21001003	1	5000			
21001103	1	5000			
21000404	3	30			
21000504	3	30			
21000604	3	30			
21000704	3	30			
21000804	3	30			
21000904	3	30			
21001004	3	30			
21001104	3	30			
21001200	60000	80			
21001300	60000	80			
21001400	60000	80			
21001500	60000	80			
21001600	60000	80			
21001700	60000	100			
21001800	60000	100			
21001900	60000	100			
21002000	60000	100			
21002100	60000	100			
21001201	30012	2			
21001301	30012	2			
21001401	30012	2			
21001501	30012	2			
21001601	30012	2			
21001701	30013	1			
21001801	30013	1			
21001901	30013	1			
21002001	30013	1			
21002101	30013	1			
21001202	2993001	1	1	0	
21001302	2993001	1	1	0	
21001402	2993001	1	1	0	
21001502	2993001	1	1	0	
21001602	2993001	1	1	0	
21001702	2993001	1	1	0	
21001802	2993001	1	1	0	
21001902	2993001	1	1	0	
21002002	2993001	1	1	0	
21002102	2993001	1	1	0	
21001203	3913001	1	1	0	
21001303	3933001	1	1	0	
21001403	3953001	1	1	0	
21001503	3913001	1	1	0	
21001603	3933001	1	1	0	
21001703	3913001	1	1	0	
21001803	3933001	1	1	0	
21001903	3953001	1	1	0	
21002003	3913001	1	1	0	
21002103	3933001	1	1	0	
21001204	3923001	1	1	0	
21001304	3943001	1	1	0	
21001404	3963001	1	1	0	
21001504	3923001	1	1	0	
21001604	3943001	1	1	0	
21001704	3923001	1	1	0	
21001804	3943001	1	1	0	
21001904	3963001	1	1	0	
21002004	3923001	1	1	0	
21002104	3943001	1	1	0	
21001205	3	30			
21001305	3	30			
21001405	3	30			
21001505	3	30			
21001605	3	30			
21001705	3	30			
21001805	3	30			
21001905	3	30			
21002005	3	30			
21002105	3	30			
21002200	3	30			
21002300	3	30			
21002400	3	30			
21002500	3	30			
21002600	3	30			
21000101	1	5000			
21000201	1	5000			
21000301	1	10000			
21002201	60000	50			
21002301	60000	50			
21002401	60000	50			
21002501	60000	50			
21002601	60000	50			
21000102	12	5			
21000202	30013	2			
21000302	3914001	3	1	0	
21002202	12	5			
21002302	30013	2			
21002402	40100	5			
21002502	2994001	3	1	0	
21002602	40103	3			
21000303	3015050	1	1	0	
21000305	2994001	1	1	0	
21001210	60000	60			
21001310	60000	60			
21001410	60000	60			
21001510	60000	60			
21001610	60000	60			
21001710	60000	70			
21001810	60000	70			
21001910	60000	70			
21002010	60000	70			
21002110	60000	70			
21001211	3913001	1	1	0	
21001311	3913001	1	1	0	
21001411	2993001	1	1	0	
21001511	2993001	1	1	0	
21001611	2993001	1	1	0	
21001711	3913001	1	1	0	
21001811	3913001	1	1	0	
21001911	2993001	1	1	0	
21002011	2993001	1	1	0	
21002111	2993001	1	1	0	
21001212	3912001	1	1	0	
21001312	3912001	1	1	0	
21001412	2992001	1	1	0	
21001512	2992001	1	1	0	
21001612	3913001	1	1	0	
21001712	3912001	1	1	0	
21001812	3912001	1	1	0	
21001912	2992001	1	1	0	
21002012	2992001	1	1	0	
21002112	3913001	1	1	0	
21001613	2992001	1	1	0	
21001614	3912001	1	1	0	
21002113	2992001	1	1	0	
21002114	3912001	1	1	0	
111010	3065051	1	1	0	
111020	3055051	1	1	0	
111030	3045051	1	1	0	
111040	3035051	1	1	0	
111050	3025051	1	1	0	
111060	3015051	1	1	0	
111070	2075002	1	1	0	
111080	30013	1			
111090	30013	1			
111100	40110	1			
111110	40110	1			
111120	40110	1			
111130	40114	1			
111140	40113	1			
111011	3914001	1	1	0	
111021	3924001	1	1	0	
111031	3934001	1	1	0	
111041	3944001	1	1	0	
111051	3954001	1	1	0	
111061	3964001	1	1	0	
111071	40113	1			
111081	12	3			
111091	12	5			
111101	30013	1			
111111	30013	1			
111121	30013	1			
111131	30013	1			
111141	30013	1			
111012	40104	1			
111022	40100	1			
111032	40104	1			
111042	40100	1			
111052	40104	1			
111062	40100	1			
111072	2994001	1	1	0	
111082	40104	1			
111092	40103	1			
111102	12	3			
111112	12	5			
111122	40100	2			
111132	40104	2			
111142	40103	2			
112010	1	30000			
112020	12	5			
112030	3914001	1	1	0	
112040	2994001	1	1	0	
112050	60102	2500			
112060	30013	1			
112070	40100	2			
112080	40104	2			
112090	40103	2			
112100	60102	2500			
112110	1	50000			
112120	12	10			
112130	3914001	2	1	0	
112140	2994001	2	1	0	
112150	32	6			
112160	30013	2			
112170	40110	1			
112180	40114	1			
112190	40113	1			
112200	29	50			
112210	1	80000			
112220	40110	2			
112230	40114	2			
112240	29	100			
112250	60102	500			
112260	60102	500			
112270	60102	500			
112280	60102	500			
112290	3914001	2	1	0	
112300	2994001	2	1	0	
112310	40114	1			
112320	40113	1			
112251	3914001	2	1	0	
112261	2994001	1	1	0	
112271	30013	1			
112281	40110	1			
112291	30013	1			
112301	40110	1			
112311	40110	1			
112321	40110	1			
112252	1	4000			
112262	12	3			
112272	1	4000			
112282	12	5			
112292	60101	50			
112302	60101	100			
112312	60101	100			
112322	60101	100			
112330	30013	2			
112340	30012	1			
112350	30012	2			
112360	30013	1			
112370	12	3			
112380	12	5			
112390	12	10			
112400	12	15			
112331	12	5			
112341	12	3			
112351	12	4			
112361	12	5			
112371	30012	1			
112381	30012	1			
112391	30012	1			
112401	30012	1			
112332	1	2000			
112342	1	2000			
112352	1	2500			
112362	1	3000			
112372	1	2000			
112382	1	2500			
112392	1	3000			
112402	1	4000			
21010110	60100	28			
21010210	60100	28			
21010310	60100	5			
21010410	60100	5			
21010510	60100	28			
21010610	60100	28			
21010710	60100	5			
21010810	60100	5			
21010100	3	30			
21010200	3	30			
21010300	3	30			
21010400	3	30			
21010500	3	30			
21010600	3	30			
21010700	3	30			
21010800	3	30			
21011400	3	30			
21011500	3	50			
21011600	3	80			
21010101	60102	250			
21010201	60102	250			
21010301	60102	500			
21010401	60102	500			
21010501	60102	250			
21010601	60102	250			
21010701	60102	500			
21010801	60102	500			
21010102	1	2000			
21010202	1	2000			
21010302	1	3000			
21010402	1	3000			
21010502	1	2000			
21010602	1	2000			
21010702	1	3000			
21010802	1	3000			
21010900	3	30			
21011000	3	30			
21011100	3	30			
21011200	3	30			
21011300	3	30			
21010901	60102	500			
21011001	60102	500			
21011101	60102	500			
21011201	60102	500			
21011301	60102	500			
21010902	1	3000			
21011002	1	3000			
21011102	1	3000			
21011202	1	3000			
21011302	1	3000			
21010103	60101	55			
21010203	60101	55			
21010303	60101	70			
21010403	60101	70			
21010503	60101	55			
21010603	60101	55			
21010703	60101	70			
21010803	60101	70			
21010903	60101	70			
21011003	60101	70			
21011103	60101	70			
21011203	60101	70			
21011303	60101	70			
21011404	30012	3			
21011504	30013	1			
21011604	30013	2			
21011405	3914001	1	1	0	
21011505	30012	2			
21011605	30012	2			
21011406	3924001	1	1	0	
21011506	3914001	1	1	0	
21011606	2994001	1	1	0	
21011407	1	30000			
21011507	3924001	1	1	0	
21011607	3914001	1	1	0	
21011508	3934001	1	1	0	
21011509	3913001	1	1	0	
21011510	1	50000			
21011608	3924001	1	1	0	
21011609	3934001	1	1	0	
21011610	3944001	1	1	0	
21011611	3954001	1	1	0	
21011612	1	80000			
113000	30013	2			
113010	4	30			
113020	30013	3			
113030	4	30			
113040	30014	1			
113050	30013	2			
113060	90014	1			
113070	3036004	1	1	0	
113080	3	100			
113090	40110	2			
113100	3066004	1	1	0	
113110	29	50			
113120	40693	5			
113130	3026005	1	1	0	
113140	3	100			
113150	40114	4			
113160	3056005	1	1	0	
113170	29	50			
113180	30014	3			
113190	3016007	1	1	0	
113200	3	100			
113210	40114	4			
113220	3046007	1	1	0	
113230	40110	6			
113240	29	50			
113250	360	1			
113260	360	1			
113270	360	1			
113280	360	1			
113290	360	1			
113300	360	1			
113310	360	1			
113320	360	1			
113330	360	1			
113340	360	1			
113001	12	6			
113011	60001	4			
113021	12	6			
113031	60001	4			
113041	12	10			
113051	60001	2			
113061	30013	2			
113071	60001	3			
113081	29	50			
113091	2994001	2	1	0	
113101	60001	4			
113111	40114	2			
113121	2994001	3	1	0	
113131	60001	5			
113141	29	50			
113151	2994001	4	1	0	
113161	60001	6			
113171	40110	4			
113181	2994001	5	1	0	
113191	60001	7			
113201	29	50			
113211	90014	1			
113221	60001	8			
113231	90014	1			
113241	40113	6			
113002	1	5000			
113012	1	7500			
113022	1	10000			
113032	1	12500			
113042	1	15000			
113052	1	7500			
113062	12	3			
