Id	EquipId	Times	LevelLimit	AttribId	AttribPromotedId	Exp	LevelUpTemplateId	UseItemId	UseMoney	ItemId[1]	ItemCount[1]	ItemId[2]	ItemCount[2]	ItemId[3]	ItemCount[4]	ItemId[4]	ItemCount[4]	ConditionId	ResId
941	2993001	0	15	29930010	29930010	100	301	1	4000	40103	2							5000	2993001
942	2993001	1	20	29930011	29930011	370	302	1	8000	40100	2	40103	2					5000	2993001
943	2993001	2	25	29930012	29930012	1020	303												2993001
944	2994001	0	20	29940010	29940010	300	401	1	6000	40103	4							5000	2994001
945	2994001	1	25	29940011	29940011	760	402	1	12000	40100	4	40103	4					5000	2994001
946	2994001	2	30	29940012	29940012	1700	403	1	18000	40110	2	40113	2	40100	2	40103	2	5000	2994001
947	2994001	3	35	29940013	29940013	3270	404	1	24000	40110	4	40113	4	40100	2	40103	2	5000	2994001
948	3911001	0	5	30110010	30110010	20	301												3911001
949	3912001	0	10	30120010	30120010	50	301												3912001
950	3913001	0	15	30130010	30130010	100	301	1	4000	40104	1							5000	3913001
951	3913001	1	20	30130011	30130011	370	302	1	8000	40100	1	40104	1					5000	3913001
952	3913001	2	25	30130012	30130012	1020	303												3913001
953	3914001	0	20	30140010	30140010	300	401	1	6000	40104	2							5000	3914001
954	3914001	1	25	30140011	30140011	760	402	1	12000	40100	2	40104	2					5000	3914001
955	3914001	2	30	30140012	30140012	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3914001
956	3914001	3	35	30140013	30140013	3270	404	1	24000	40110	4	40113	4	40100	1	40104	1	5000	3914001
957	3915001	0	25	30150010	30150010	500	501	1	10000	40104	3							5000	3915001
958	3915001	1	30	30150011	30150011	1680	502	1	20000	40100	3	40104	3					5000	3915001
959	3915001	2	35	30150012	30150012	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3915001
960	3915001	3	40	30150013	30150013	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3915001
961	3915001	4	45	30150014	30150014	11050	505												3915001
962	3916001	0	25	30160010	30160010	700	601	1	10000	40104	4							5000	3915001
963	3916001	1	30	30160011	30160011	2360	602	1	20000	40100	4	40104	4					5000	3915001
964	3916001	2	35	30160012	30160012	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3915001
965	3916001	3	40	30160013	30160013	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3915001
966	3916001	4	45	30160014	30160014	15280	605												3915001
967	3921001	0	5	30210010	30210010	20	301												3921001
968	3922001	0	10	30220010	30220010	50	301												3922001
969	3923001	0	15	30230010	30230010	100	301	1	4000	40104	1							5000	3923001
970	3923001	1	20	30230011	30230011	370	302	1	8000	40100	1	40104	1					5000	3923001
971	3923001	2	25	30230012	30230012	1020	303												3923001
972	3924001	0	20	30240010	30240010	300	401	1	6000	40104	2							5000	3924001
973	3924001	1	25	30240011	30240011	760	402	1	12000	40100	2	40104	2					5000	3924001
974	3924001	2	30	30240012	30240012	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3924001
975	3924001	3	35	30240013	30240013	3270	404	1	24000	40110	4	40113	4	40100	1	40104	1	5000	3924001
976	3925001	0	25	30250010	30250010	500	501	1	10000	40104	3							5000	3925001
977	3925001	1	30	30250011	30250011	1680	502	1	20000	40100	3	40104	3					5000	3925001
978	3925001	2	35	30250012	30250012	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3925001
979	3925001	3	40	30250013	30250013	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3925001
980	3925001	4	45	30250014	30250014	11050	505												3925001
981	3926001	0	25	30260010	30260010	700	601	1	10000	40104	4							5000	3925001
982	3926001	1	30	30260011	30260011	2360	602	1	20000	40100	4	40104	4					5000	3925001
983	3926001	2	35	30260012	30260012	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3925001
984	3926001	3	40	30260013	30260013	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3925001
985	3926001	4	45	30260014	30260014	15280	605												3925001
986	3931001	0	5	30310010	30310010	20	301												3931001
987	3932001	0	10	30320010	30320010	50	301												3932001
988	3933001	0	15	30330010	30330010	100	301	1	4000	40104	1							5000	3933001
989	3933001	1	20	30330011	30330011	370	302	1	8000	40100	1	40104	1					5000	3933001
990	3933001	2	25	30330012	30330012	1020	303												3933001
991	3934001	0	20	30340010	30340010	300	401	1	6000	40104	2							5000	3934001
992	3934001	1	25	30340011	30340011	760	402	1	12000	40100	2	40104	2					5000	3934001
993	3934001	2	30	30340012	30340012	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3934001
994	3934001	3	35	30340013	30340013	3270	404	1	24000	40110	4	40113	4	40100	1	40104	1	5000	3934001
995	3935001	0	25	30350010	30350010	500	501	1	10000	40104	3							5000	3935001
996	3935001	1	30	30350011	30350011	1680	502	1	20000	40100	3	40104	3					5000	3935001
997	3935001	2	35	30350012	30350012	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3935001
998	3935001	3	40	30350013	30350013	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3935001
999	3935001	4	45	30350014	30350014	11050	505												3935001
1000	3936001	0	25	30360010	30360010	700	601	1	10000	40104	4							5000	3935001
1001	3936001	1	30	30360011	30360011	2360	602	1	20000	40100	4	40104	4					5000	3935001
1002	3936001	2	35	30360012	30360012	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3935001
1003	3936001	3	40	30360013	30360013	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3935001
1004	3936001	4	45	30360014	30360014	15280	605												3935001
1005	3941001	0	5	30410010	30410010	20	301												3941001
1006	3942001	0	10	30420010	30420010	50	301												3942001
1007	3943001	0	15	30430010	30430010	100	301	1	4000	40104	1							5000	3943001
1008	3943001	1	20	30430011	30430011	370	302	1	8000	40100	1	40104	1					5000	3943001
1009	3943001	2	25	30430012	30430012	1020	303												3943001
1010	3944001	0	20	30440010	30440010	300	401	1	6000	40104	2							5000	3944001
1011	3944001	1	25	30440011	30440011	760	402	1	12000	40100	2	40104	2					5000	3944001
1012	3944001	2	30	30440012	30440012	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3944001
1013	3944001	3	35	30440013	30440013	3270	404	1	24000	40110	4	40113	4	40100	1	40104	1	5000	3944001
1014	3945001	0	25	30450010	30450010	500	501	1	10000	40104	3							5000	3945001
1015	3945001	1	30	30450011	30450011	1680	502	1	20000	40100	3	40104	3					5000	3945001
1016	3945001	2	35	30450012	30450012	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3945001
1017	3945001	3	40	30450013	30450013	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3945001
1018	3945001	4	45	30450014	30450014	11050	505												3945001
1019	3946001	0	25	30460010	30460010	700	601	1	10000	40104	4							5000	3945001
1020	3946001	1	30	30460011	30460011	2360	602	1	20000	40100	4	40104	4					5000	3945001
1021	3946001	2	35	30460012	30460012	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3945001
1022	3946001	3	40	30460013	30460013	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3945001
1023	3946001	4	45	30460014	30460014	15280	605												3945001
1024	3951001	0	5	30510010	30510010	20	301												3951001
1025	3952001	0	10	30520010	30520010	50	301												3952001
1026	3953001	0	15	30530010	30530010	100	301	1	4000	40104	1							5000	3953001
1027	3953001	1	20	30530011	30530011	370	302	1	8000	40100	1	40104	1					5000	3953001
1028	3953001	2	25	30530012	30530012	1020	303												3953001
1029	3954001	0	20	30540010	30540010	300	401	1	6000	40104	2							5000	3954001
1030	3954001	1	25	30540011	30540011	760	402	1	12000	40100	2	40104	2					5000	3954001
1031	3954001	2	30	30540012	30540012	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3954001
1032	3954001	3	35	30540013	30540013	3270	404	1	24000	40110	4	40113	4	40100	1	40104	1	5000	3954001
1033	3955001	0	25	30550010	30550010	500	501	1	10000	40104	3							5000	3955001
1034	3955001	1	30	30550011	30550011	1680	502	1	20000	40100	3	40104	3					5000	3955001
1035	3955001	2	35	30550012	30550012	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3955001
1036	3955001	3	40	30550013	30550013	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3955001
1037	3955001	4	45	30550014	30550014	11050	505												3955001
1038	3956001	0	25	30560010	30560010	700	601	1	10000	40104	4							5000	3955001
1039	3956001	1	30	30560011	30560011	2360	602	1	20000	40100	4	40104	4					5000	3955001
1040	3956001	2	35	30560012	30560012	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3955001
1041	3956001	3	40	30560013	30560013	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3955001
1042	3956001	4	45	30560014	30560014	15280	605												3955001
1043	3961001	0	5	30610010	30610010	20	301												3961001
1044	3962001	0	10	30620010	30620010	50	301												3962001
1045	3963001	0	15	30630010	30630010	100	301	1	4000	40104	1							5000	3963001
1046	3963001	1	20	30630011	30630011	370	302	1	8000	40100	1	40104	1					5000	3963001
1047	3963001	2	25	30630012	30630012	1020	303												3963001
1048	3964001	0	20	30640010	30640010	300	401	1	6000	40104	2							5000	3964001
1049	3964001	1	25	30640011	30640011	760	402	1	12000	40100	2	40104	2					5000	3964001
1050	3964001	2	30	30640012	30640012	1700	403	1	18000	40110	1	40114	1	40100	1	40104	1	5000	3964001
1051	3964001	3	35	30640013	30640013	3270	404	1	24000	40110	4	40113	4	40100	1	40104	1	5000	3964001
1052	3965001	0	25	30650010	30650010	500	501	1	10000	40104	3							5000	3965001
1053	3965001	1	30	30650011	30650011	1680	502	1	20000	40100	3	40104	3					5000	3965001
1054	3965001	2	35	30650012	30650012	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3965001
1055	3965001	3	40	30650013	30650013	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3965001
1056	3965001	4	45	30650014	30650014	11050	505												3965001
1057	3966001	0	25	30660010	30660010	700	601	1	10000	40104	4							5000	3965001
1058	3966001	1	30	30660011	30660011	2360	602	1	20000	40100	4	40104	4					5000	3965001
1059	3966001	2	35	30660012	30660012	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3965001
1060	3966001	3	40	30660013	30660013	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3965001
1061	3966001	4	45	30660014	30660014	15280	605												3965001
1062	3015050	0	25	30150500	30150500	500	501	1	10000	40104	3							5000	3015050
1063	3015050	1	30	30150501	30150501	1680	502	1	20000	40100	3	40104	3					5000	3015050
1064	3015050	2	35	30150502	30150502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015050
1065	3015050	3	40	30150503	30150503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015050
1066	3015050	4	45	30150504	30150504	11050	505												3015050
1067	3025050	0	25	30250500	30250500	500	501	1	10000	40104	3							5000	3015050
1068	3025050	1	30	30250501	30250501	1680	502	1	20000	40100	3	40104	3					5000	3015050
1069	3025050	2	35	30250502	30250502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015050
1070	3025050	3	40	30250503	30250503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015050
1071	3025050	4	45	30250504	30250504	11050	505												3015050
1072	3035050	0	25	30350500	30350500	500	501	1	10000	40104	3							5000	3015050
1073	3035050	1	30	30350501	30350501	1680	502	1	20000	40100	3	40104	3					5000	3015050
1074	3035050	2	35	30350502	30350502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015050
1075	3035050	3	40	30350503	30350503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015050
1076	3035050	4	45	30350504	30350504	11050	505												3015050
1077	3045050	0	25	30450500	30450500	500	501	1	10000	40104	3							5000	3015050
1078	3045050	1	30	30450501	30450501	1680	502	1	20000	40100	3	40104	3					5000	3015050
1079	3045050	2	35	30450502	30450502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015050
1080	3045050	3	40	30450503	30450503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015050
1081	3045050	4	45	30450504	30450504	11050	505												3015050
1082	3055050	0	25	30550500	30550500	500	501	1	10000	40104	3							5000	3015050
1083	3055050	1	30	30550501	30550501	1680	502	1	20000	40100	3	40104	3					5000	3015050
1084	3055050	2	35	30550502	30550502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015050
1085	3055050	3	40	30550503	30550503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015050
1086	3055050	4	45	30550504	30550504	11050	505												3015050
1087	3065050	0	25	30650500	30650500	500	501	1	10000	40104	3							5000	3015050
1088	3065050	1	30	30650501	30650501	1680	502	1	20000	40100	3	40104	3					5000	3015050
1089	3065050	2	35	30650502	30650502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015050
1090	3065050	3	40	30650503	30650503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015050
1091	3065050	4	45	30650504	30650504	11050	505												3015050
1092	3016014	0	25	30160140	30160140	700	601	1	10000	40104	4							5000	3016014
1093	3016014	1	30	30160141	30160141	2360	602	1	20000	40100	4	40104	4					5000	3016014
1094	3016014	2	35	30160142	30160142	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3016014
1095	3016014	3	40	30160143	30160143	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3016014
1096	3016014	4	45	30160144	30160144	15280	605												3016014
1097	3026014	0	25	30260140	30260140	700	601	1	10000	40104	4							5000	3026014
1098	3026014	1	30	30260141	30260141	2360	602	1	20000	40100	4	40104	4					5000	3026014
1099	3026014	2	35	30260142	30260142	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026014
1100	3026014	3	40	30260143	30260143	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026014
1101	3026014	4	45	30260144	30260144	15280	605												3026014
1102	3036014	0	25	30360140	30360140	700	601	1	10000	40104	4							5000	3036014
1103	3036014	1	30	30360141	30360141	2360	602	1	20000	40100	4	40104	4					5000	3036014
1104	3036014	2	35	30360142	30360142	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036014
1105	3036014	3	40	30360143	30360143	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036014
1106	3036014	4	45	30360144	30360144	15280	605												3036014
1107	3046014	0	25	30460140	30460140	700	601	1	10000	40104	4							5000	3046014
1108	3046014	1	30	30460141	30460141	2360	602	1	20000	40100	4	40104	4					5000	3046014
1109	3046014	2	35	30460142	30460142	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046014
1110	3046014	3	40	30460143	30460143	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046014
1111	3046014	4	45	30460144	30460144	15280	605												3046014
1112	3056014	0	25	30560140	30560140	700	601	1	10000	40104	4							5000	3056014
1113	3056014	1	30	30560141	30560141	2360	602	1	20000	40100	4	40104	4					5000	3056014
1114	3056014	2	35	30560142	30560142	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056014
1115	3056014	3	40	30560143	30560143	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056014
1116	3056014	4	45	30560144	30560144	15280	605												3056014
1117	3066014	0	25	30660140	30660140	700	601	1	10000	40104	4							5000	3066014
1118	3066014	1	30	30660141	30660141	2360	602	1	20000	40100	4	40104	4					5000	3066014
1119	3066014	2	35	30660142	30660142	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066014
1120	3066014	3	40	30660143	30660143	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066014
1121	3066014	4	45	30660144	30660144	15280	605												3066014
